build-utils/sentry-instrumentation.ts(74,25): error TS2532: Object is possibly 'undefined'.
static/app/components/replaysOnboarding/platformOptionDropdown.tsx(84,9): error TS2322: Type 'string | undefined' is not assignable to type 'string'.
static/app/components/replaysOnboarding/sidebar.tsx(184,6): error TS2345: Argument of type '{ value: PlatformKey; textValue: string; label: Element; } | undefined' is not assignable to parameter of type '{ value: PlatformKey; label?: ReactNode; textValue?: string | undefined; } | (() => { value: PlatformKey; label?: ReactNode; textValue?: string | undefined; })'.
static/app/components/replaysOnboarding/sidebar.tsx(215,5): error TS2322: Type 'PlatformIntegration | undefined' is not assignable to type 'PlatformIntegration'.
static/app/components/replaysOnboarding/sidebar.tsx(227,5): error TS2322: Type 'PlatformIntegration | undefined' is not assignable to type 'PlatformIntegration'.
static/app/components/replaysOnboarding/utils.tsx(14,22): error TS2345: Argument of type 'PlatformIntegration | undefined' is not assignable to parameter of type 'PlatformIntegration'.
static/app/components/resultGrid.tsx(207,9): error TS2322: Type 'string | undefined' is not assignable to type 'string'.
static/app/components/resultGrid.tsx(361,15): error TS2769: No overload matches this call.
static/app/components/scrollCarousel.tsx(83,27): error TS2345: Argument of type 'HTMLElement | undefined' is not assignable to parameter of type 'HTMLElement'.
static/app/components/scrollCarousel.tsx(93,46): error TS2345: Argument of type 'HTMLElement | undefined' is not assignable to parameter of type 'HTMLElement'.
static/app/components/search/sources/apiSource.tsx(428,9): error TS2322: Type 'Promise<ResultItem[]> | undefined' is not assignable to type 'Promise<any>'.
static/app/components/search/sources/apiSource.tsx(429,9): error TS2322: Type 'Promise<ResultItem[]> | undefined' is not assignable to type 'Promise<any>'.
static/app/components/search/sources/apiSource.tsx(430,9): error TS2322: Type 'Promise<ResultItem[]> | undefined' is not assignable to type 'Promise<any>'.
static/app/components/search/sources/apiSource.tsx(431,9): error TS2322: Type 'Promise<ResultItem[]> | undefined' is not assignable to type 'Promise<any>'.
static/app/components/search/sources/apiSource.tsx(432,9): error TS2322: Type 'Promise<ResultItem[]> | undefined' is not assignable to type 'Promise<any>'.
static/app/components/search/sources/apiSource.tsx(433,9): error TS2322: Type 'Promise<ResultItem[]> | undefined' is not assignable to type 'Promise<any>'.
static/app/components/search/sources/apiSource.tsx(434,9): error TS2322: Type 'Promise<ResultItem[]> | undefined' is not assignable to type 'Promise<any>'.
static/app/components/search/sources/apiSource.tsx(435,9): error TS2322: Type 'Promise<ResultItem[]> | undefined' is not assignable to type 'Promise<any>'.
static/app/components/search/sources/apiSource.tsx(437,30): error TS2322: Type 'Promise<Result | null> | undefined' is not assignable to type 'Promise<any>'.
static/app/components/search/sources/apiSource.tsx(437,45): error TS2322: Type 'Promise<Result | null> | undefined' is not assignable to type 'Promise<any>'.
static/app/components/search/sources/apiSource.tsx(471,33): error TS2345: Argument of type 'Promise<any> | undefined' is not assignable to parameter of type 'Promise<Organization[]>'.
static/app/components/search/sources/apiSource.tsx(472,28): error TS2345: Argument of type 'Promise<any> | undefined' is not assignable to parameter of type 'Promise<Project[]>'.
static/app/components/search/sources/apiSource.tsx(473,25): error TS2345: Argument of type 'Promise<any> | undefined' is not assignable to parameter of type 'Promise<Team[]>'.
static/app/components/search/sources/apiSource.tsx(474,27): error TS2345: Argument of type 'Promise<any> | undefined' is not assignable to parameter of type 'Promise<Member[]>'.
static/app/components/search/sources/apiSource.tsx(475,32): error TS2345: Argument of type 'Promise<any> | undefined' is not assignable to parameter of type 'Promise<{ providers: IntegrationProvider[]; }>'.
static/app/components/search/sources/apiSource.tsx(476,27): error TS2345: Argument of type 'Promise<any> | undefined' is not assignable to parameter of type 'Promise<PluginWithProjectList[]>'.
static/app/components/search/sources/apiSource.tsx(477,30): error TS2345: Argument of type 'Promise<any> | undefined' is not assignable to parameter of type 'Promise<SentryApp[]>'.
static/app/components/search/sources/apiSource.tsx(478,35): error TS2345: Argument of type 'Promise<any> | undefined' is not assignable to parameter of type 'Promise<DocIntegration[]>'.
static/app/components/search/sources/apiSource.tsx(491,35): error TS2345: Argument of type 'Promise<any> | undefined' is not assignable to parameter of type 'Promise<ShortIdResponse>'.
static/app/components/search/sources/apiSource.tsx(492,35): error TS2345: Argument of type 'Promise<any> | undefined' is not assignable to parameter of type 'Promise<EventIdResponse>'.
static/app/components/search/sources/helpSource.tsx(124,7): error TS2532: Object is possibly 'undefined'.
static/app/components/search/sources/helpSource.tsx(125,7): error TS2532: Object is possibly 'undefined'.
static/app/components/search/sources/index.tsx(54,8): error TS2604: JSX element type 'Source' does not have any construct or call signatures.
static/app/components/search/sources/index.tsx(54,8): error TS2786: 'Source' cannot be used as a JSX component.
static/app/components/searchQueryBuilder/hooks/useQueryBuilderState.tsx(134,24): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/hooks/useQueryBuilderState.tsx(246,36): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/hooks/useQueryBuilderState.tsx(299,36): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/hooks/useQueryBuilderState.tsx(372,72): error TS2345: Argument of type 'string | undefined' is not assignable to parameter of type 'string'.
static/app/components/searchQueryBuilder/hooks/useSelectOnDrag.tsx(91,32): error TS2538: Type 'undefined' cannot be used as an index type.
static/app/components/searchQueryBuilder/index.spec.tsx(325,21): error TS2345: Argument of type 'HTMLElement | undefined' is not assignable to parameter of type 'HTMLElement'.
static/app/components/searchQueryBuilder/index.spec.tsx(326,21): error TS2345: Argument of type 'HTMLElement | undefined' is not assignable to parameter of type 'HTMLElement'.
static/app/components/searchQueryBuilder/index.spec.tsx(328,16): error TS2345: Argument of type 'HTMLElement | undefined' is not assignable to parameter of type 'HTMLElement'.
static/app/components/searchQueryBuilder/index.spec.tsx(334,16): error TS2345: Argument of type 'HTMLElement | undefined' is not assignable to parameter of type 'HTMLElement'.
static/app/components/searchQueryBuilder/index.spec.tsx(340,16): error TS2345: Argument of type 'HTMLElement | undefined' is not assignable to parameter of type 'HTMLElement'.
static/app/components/searchQueryBuilder/index.spec.tsx(401,31): error TS2345: Argument of type 'HTMLElement | undefined' is not assignable to parameter of type 'Element'.
static/app/components/searchQueryBuilder/index.spec.tsx(463,13): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/index.spec.tsx(472,13): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/index.spec.tsx(490,13): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/index.spec.tsx(698,7): error TS18048: 'freeText1' is possibly 'undefined'.
static/app/components/searchQueryBuilder/index.spec.tsx(709,7): error TS18048: 'filter' is possibly 'undefined'.
static/app/components/searchQueryBuilder/index.spec.tsx(720,7): error TS18048: 'freeText2' is possibly 'undefined'.
static/app/components/searchQueryBuilder/index.spec.tsx(993,9): error TS2345: Argument of type 'HTMLElement | undefined' is not assignable to parameter of type 'Element'.
static/app/components/searchQueryBuilder/index.spec.tsx(1464,21): error TS2345: Argument of type 'HTMLElement | undefined' is not assignable to parameter of type 'HTMLElement'.
static/app/components/searchQueryBuilder/index.spec.tsx(1467,16): error TS2345: Argument of type 'HTMLElement | undefined' is not assignable to parameter of type 'HTMLElement'.
static/app/components/searchQueryBuilder/index.spec.tsx(1471,16): error TS2345: Argument of type 'HTMLElement | undefined' is not assignable to parameter of type 'HTMLElement'.
static/app/components/searchQueryBuilder/index.spec.tsx(1474,16): error TS2345: Argument of type 'HTMLElement | undefined' is not assignable to parameter of type 'HTMLElement'.
static/app/components/searchQueryBuilder/tokens/filter/filter.tsx(54,33): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/filter.tsx(57,32): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parametersCombobox.tsx(47,23): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parametersCombobox.tsx(49,45): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parametersCombobox.tsx(61,29): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parsers/string/parser.spec.tsx(10,12): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parsers/string/parser.spec.tsx(19,12): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parsers/string/parser.spec.tsx(20,12): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parsers/string/parser.spec.tsx(21,12): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parsers/string/parser.spec.tsx(30,12): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parsers/string/parser.spec.tsx(32,12): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parsers/string/parser.spec.tsx(33,12): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parsers/string/parser.spec.tsx(34,12): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parsers/string/parser.spec.tsx(36,12): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parsers/string/parser.spec.tsx(47,12): error TS18048: 'item' is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parsers/string/parser.spec.tsx(48,12): error TS18048: 'item' is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parsers/string/parser.spec.tsx(49,12): error TS18048: 'item' is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parsers/string/parser.spec.tsx(60,12): error TS18048: 'item' is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parsers/string/parser.spec.tsx(70,12): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parsers/string/parser.spec.tsx(71,12): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parsers/string/parser.spec.tsx(72,12): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parsers/string/parser.spec.tsx(82,12): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parsers/string/parser.spec.tsx(83,12): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parsers/string/parser.spec.tsx(93,12): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parsers/string/parser.spec.tsx(94,12): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/parsers/string/parser.spec.tsx(95,12): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/valueListBox.tsx(85,33): error TS18048: 'overlayProps.style' is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filter/valueSuggestions/date.tsx(98,29): error TS2345: Argument of type 'string | undefined' is not assignable to parameter of type 'string'.
static/app/components/searchQueryBuilder/tokens/filterKeyListBox/index.tsx(154,71): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filterKeyListBox/index.tsx(198,26): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filterKeyListBox/useFilterKeyListBox.tsx(153,26): error TS2532: Object is possibly 'undefined'.
static/app/components/searchQueryBuilder/tokens/filterKeyListBox/useFilterKeyListBox.tsx(266,72): error TS2345: Argument of type 'string | undefined' is not assignable to parameter of type 'string'.
static/app/components/searchQueryBuilder/tokens/filterKeyListBox/useFilterKeyListBox.tsx(308,26): error TS2345: Argument of type 'string | undefined' is not assignable to parameter of type 'SetStateAction<string>'.
static/app/components/searchQueryBuilder/tokens/useSortedFilterKeyItems.tsx(183,27): error TS2345: Argument of type 'Tag | undefined' is not assignable to parameter of type 'Tag'.
static/app/components/searchQueryBuilder/utils.tsx(116,26): error TS2345: Argument of type 'string | undefined' is not assignable to parameter of type 'string'.
static/app/components/searchQueryBuilder/utils.tsx(149,55): error TS2345: Argument of type '({ filter: FilterType.TEXT; invalid: InvalidFilter | null; key: ({ type: Token.KEY_SIMPLE; value: string; quoted: boolean; text: string; location: LocationRange; } & { ...; }) | ({ ...; } & { ...; }) | ({ ...; } & { ...; }); ... 6 more ...; location: LocationRange; } & { ...; }) | ... 23 more ... | undefined' is not assignable to parameter of type '({ filter: FilterType.TEXT; invalid: InvalidFilter | null; key: ({ type: Token.KEY_SIMPLE; value: string; quoted: boolean; text: string; location: LocationRange; } & { ...; }) | ({ ...; } & { ...; }) | ({ ...; } & { ...; }); ... 6 more ...; location: LocationRange; } & { ...; }) | ... 22 more ... | ({ ...; } & { ......'.
static/app/components/searchSyntax/evaluator.tsx(54,13): error TS2345: Argument of type 'TokenResult<Token> | undefined' is not assignable to parameter of type 'TokenResult<Token>'.
static/app/components/searchSyntax/evaluator.tsx(77,28): error TS2345: Argument of type 'ProcessedTokenResult | undefined' is not assignable to parameter of type 'ProcessedTokenResult'.
static/app/components/searchSyntax/evaluator.tsx(83,7): error TS2532: Object is possibly 'undefined'.
static/app/components/searchSyntax/evaluator.tsx(84,7): error TS2532: Object is possibly 'undefined'.
static/app/components/searchSyntax/evaluator.tsx(121,11): error TS2532: Object is possibly 'undefined'.
static/app/components/searchSyntax/evaluator.tsx(122,11): error TS2532: Object is possibly 'undefined'.
static/app/components/searchSyntax/evaluator.tsx(123,24): error TS2345: Argument of type 'ProcessedTokenResult | undefined' is not assignable to parameter of type 'ProcessedTokenResult'.
static/app/components/searchSyntax/evaluator.tsx(136,15): error TS18048: 'top' is possibly 'undefined'.
static/app/components/searchSyntax/parser.tsx(1469,9): error TS2532: Object is possibly 'undefined'.
static/app/components/sidebar/index.tsx(647,17): error TS2722: Cannot invoke an object which is possibly 'undefined'.
static/app/components/slider/index.tsx(127,11): error TS2345: Argument of type 'number | (number | undefined)[] | undefined' is not assignable to parameter of type 'number | number[]'.
static/app/components/slider/index.tsx(133,11): error TS2345: Argument of type 'number | (number | undefined)[] | undefined' is not assignable to parameter of type 'number | number[]'.
static/app/components/slider/index.tsx(175,37): error TS2345: Argument of type '() => HTMLInputElement | HTMLInputElement[] | undefined' is not assignable to parameter of type '() => HTMLInputElement | HTMLInputElement[]'.
static/app/components/slider/index.tsx(188,25): error TS2345: Argument of type 'number | undefined' is not assignable to parameter of type 'number | ""'.
static/app/components/slider/index.tsx(189,37): error TS2345: Argument of type 'number | undefined' is not assignable to parameter of type 'number'.
static/app/components/slider/index.tsx(217,40): error TS2345: Argument of type 'number | undefined' is not assignable to parameter of type 'number'.
static/app/components/slider/index.tsx(218,21): error TS2345: Argument of type 'number | undefined' is not assignable to parameter of type 'number'.
static/app/components/slider/index.tsx(220,37): error TS2345: Argument of type 'number | undefined' is not assignable to parameter of type 'number'.
static/app/components/slider/index.tsx(237,46): error TS2345: Argument of type 'number | undefined' is not assignable to parameter of type 'number'.
static/app/components/slider/index.tsx(238,53): error TS2345: Argument of type 'number | undefined' is not assignable to parameter of type 'number'.
static/app/components/slider/index.tsx(248,41): error TS2532: Object is possibly 'undefined'.
static/app/components/slider/index.tsx(248,74): error TS2532: Object is possibly 'undefined'.
static/app/components/slider/thumb.tsx(54,30): error TS2345: Argument of type 'number | undefined' is not assignable to parameter of type 'number'.
static/app/components/smartSearchBar/index.tsx(561,21): error TS18048: 'entry' is possibly 'undefined'.
static/app/components/smartSearchBar/index.tsx(649,20): error TS2532: Object is possibly 'undefined'.
static/app/components/smartSearchBar/index.tsx(653,20): error TS2532: Object is possibly 'undefined'.
static/app/components/smartSearchBar/index.tsx(959,71): error TS2345: Argument of type 'SearchItem | undefined' is not assignable to parameter of type 'SearchItem'.
static/app/components/smartSearchBar/index.tsx(963,71): error TS2345: Argument of type 'SearchItem | undefined' is not assignable to parameter of type 'SearchItem'.
static/app/components/smartSearchBar/index.tsx(1055,9): error TS2345: Argument of type 'SearchItem | undefined' is not assignable to parameter of type 'SearchItem'.
static/app/components/smartSearchBar/index.tsx(1203,54): error TS2345: Argument of type 'string | undefined' is not assignable to parameter of type 'string'.
static/app/components/smartSearchBar/index.tsx(1209,31): error TS2345: Argument of type 'string | undefined' is not assignable to parameter of type 'string'.
static/app/components/smartSearchBar/searchDropdown.tsx(25,68): error TS2345: Argument of type 'SearchItem | undefined' is not assignable to parameter of type 'SearchItem'.
static/app/components/smartSearchBar/searchDropdown.tsx(247,42): error TS2345: Argument of type 'string | undefined' is not assignable to parameter of type 'string'.
static/app/components/smartSearchBar/searchDropdown.tsx(256,16): error TS18048: 'firstWord' is possibly 'undefined'.
static/app/components/smartSearchBar/searchDropdown.tsx(257,24): error TS18048: 'firstWord' is possibly 'undefined'.
static/app/components/smartSearchBar/searchDropdown.tsx(258,16): error TS18048: 'firstWord' is possibly 'undefined'.
static/app/components/smartSearchBar/searchDropdown.tsx(263,15): error TS2322: Type 'string | undefined' is not assignable to type 'string'.
static/app/components/smartSearchBar/utils.tsx(431,33): error TS2345: Argument of type 'string | undefined' is not assignable to parameter of type 'string'.
static/app/components/stream/group.tsx(267,62): error TS2345: Argument of type '() => TimeseriesValue[] | undefined' is not assignable to parameter of type '() => readonly TimeseriesValue[]'.
static/app/components/stream/group.tsx(277,71): error TS2345: Argument of type '() => TimeseriesValue[] | undefined' is not assignable to parameter of type '() => readonly TimeseriesValue[]'.
static/app/components/structuredEventData/recursiveStructuredData.tsx(216,24): error TS2538: Type 'undefined' cannot be used as an index type.
static/app/components/structuredEventData/recursiveStructuredData.tsx(219,24): error TS2538: Type 'undefined' cannot be used as an index type.
static/app/components/tabs/index.spec.tsx(50,43): error TS2532: Object is possibly 'undefined'.
static/app/components/tabs/index.spec.tsx(54,29): error TS2532: Object is possibly 'undefined'.
static/app/components/tabs/index.spec.tsx(74,43): error TS2532: Object is possibly 'undefined'.
static/app/components/tabs/index.spec.tsx(78,29): error TS2532: Object is possibly 'undefined'.
static/app/components/tabs/index.spec.tsx(113,29): error TS2532: Object is possibly 'undefined'.
static/app/components/tabs/index.spec.tsx(144,29): error TS2532: Object is possibly 'undefined'.
static/app/components/tabs/index.spec.tsx(175,29): error TS2532: Object is possibly 'undefined'.
static/app/components/tabs/index.spec.tsx(233,56): error TS2532: Object is possibly 'undefined'.
static/app/components/tabs/index.spec.tsx(250,43): error TS2532: Object is possibly 'undefined'.
static/app/components/tagDistributionMeter.tsx(59,25): error TS18048: 'largestSegment' is possibly 'undefined'.
static/app/components/tagDistributionMeter.tsx(67,26): error TS18048: 'largestSegment' is possibly 'undefined'.
static/app/components/tagDistributionMeter.tsx(76,26): error TS18048: 'largestSegment' is possibly 'undefined'.
static/app/components/tagDistributionMeter.tsx(143,21): error TS2322: Type 'string | undefined' is not assignable to type 'string'.
static/app/components/tagDistributionMeter.tsx(152,21): error TS2322: Type 'string | undefined' is not assignable to type 'string'.
static/app/components/teamRoleSelect.tsx(66,14): error TS18048: 'teamRole' is possibly 'undefined'.
static/app/components/teamSelector.spec.tsx(39,41): error TS2322: Type 'DetailedTeam | undefined' is not assignable to type 'Team'.
static/app/components/teamSelector.spec.tsx(125,27): error TS2345: Argument of type 'HTMLElement | undefined' is not assignable to parameter of type 'Element'.
static/app/components/timeRangeSelector/utils.tsx(72,26): error TS2345: Argument of type 'string | undefined' is not assignable to parameter of type 'string'.
static/app/components/timeRangeSelector/utils.tsx(97,22): error TS2532: Object is possibly 'undefined'.
static/app/components/timeRangeSelector/utils.tsx(129,12): error TS2532: Object is possibly 'undefined'.
static/app/components/timeRangeSelector/utils.tsx(192,26): error TS2532: Object is possibly 'undefined'.
static/app/components/timeRangeSelector/utils.tsx(249,44): error TS2532: Object is possibly 'undefined'.
static/app/components/timeRangeSelector/utils.tsx(260,14): error TS2532: Object is possibly 'undefined'.
static/app/components/timeRangeSelector/utils.tsx(276,11): error TS2532: Object is possibly 'undefined'.
static/app/components/timeRangeSelector/utils.tsx(316,30): error TS2532: Object is possibly 'undefined'.
static/app/components/truncate.tsx(58,35): error TS2345: Argument of type 'string | undefined' is not assignable to parameter of type 'string'.
static/app/components/updatedEmptyState.tsx(98,10): error TS2339: Property 'description' does not exist on type 'StepProps | undefined'.
static/app/components/updatedEmptyState.tsx(98,43): error TS2339: Property 'additionalInfo' does not exist on type 'StepProps | undefined'.
static/app/components/updatedEmptyState.tsx(100,33): error TS18048: 'install' is possibly 'undefined'.
static/app/components/updatedEmptyState.tsx(203,45): error TS2532: Object is possibly 'undefined'.
static/app/components/updatedEmptyState.tsx(205,41): error TS2532: Object is possibly 'undefined'.
static/app/components/userMisery.tsx(24,41): error TS2532: Object is possibly 'undefined'.
static/app/gettingStartedDocs/javascript/astro.tsx(214,5): error TS2322: Type '{ additionalInfo: string; type?: StepType | undefined; description?: JSX.Element | undefined; configurations?: { language: string; code: { label: string; value: string; language: string; code: string; }[]; }[] | undefined; }' is not assignable to type 'StepProps'.
static/app/locale.tsx(217,17): error TS2322: Type 'string | undefined' is not assignable to type 'string'.
static/app/plugins/registry.tsx(34,49): error TS2532: Object is possibly 'undefined'.
static/app/routes.spec.tsx(31,58): error TS2322: Type 'RouteObject | undefined' is not assignable to type 'RouteObject'.
static/app/routes.tsx(1518,59): error TS2345: Argument of type 'ModuleName | undefined' is not assignable to parameter of type 'ModuleName'.
static/app/stores/alertStore.spec.tsx(23,14): error TS2532: Object is possibly 'undefined'.
static/app/stores/alertStore.spec.tsx(24,14): error TS2532: Object is possibly 'undefined'.
static/app/stores/alertStore.spec.tsx(57,29): error TS2345: Argument of type 'Alert | undefined' is not assignable to parameter of type 'Alert'.
static/app/stores/alertStore.tsx(58,50): error TS2532: Object is possibly 'undefined'.
static/app/stores/groupingStore.tsx(319,13): error TS18048: 'newItem' is possibly 'undefined'.
static/app/stores/groupingStore.tsx(323,13): error TS18048: 'newItem' is possibly 'undefined'.
static/app/stores/groupingStore.tsx(355,22): error TS2538: Type 'undefined' cannot be used as an index type.
static/app/stores/groupingStore.tsx(356,19): error TS2538: Type 'undefined' cannot be used as an index type.
static/app/stores/groupingStore.tsx(358,17): error TS2538: Type 'undefined' cannot be used as an index type.
static/app/stores/groupingStore.tsx(461,40): error TS2345: Argument of type 'string | undefined' is not assignable to parameter of type 'string | string[]'.
static/app/stores/groupStore.spec.tsx(261,16): error TS2532: Object is possibly 'undefined'.
static/app/stores/groupStore.spec.tsx(261,16): error TS2532: Object is possibly 'undefined'.
static/app/stores/groupStore.tsx(111,14): error TS2532: Object is possibly 'undefined'.
static/app/stores/groupStore.tsx(233,11): error TS2532: Object is possibly 'undefined'.
static/app/stores/groupStore.tsx(273,5): error TS2532: Object is possibly 'undefined'.
static/app/stores/groupStore.tsx(273,48): error TS2532: Object is possibly 'undefined'.
static/app/stores/groupStore.tsx(290,9): error TS2532: Object is possibly 'undefined'.
static/app/stores/groupStore.tsx(335,5): error TS2322: Type '{ assignedTo: any; } | { assignedTo: any; activity: GroupActivity[]; annotations: Annotation[]; culprit: string; firstSeen: string; hasSeen: boolean; id: string; isBookmarked: boolean; ... 33 more ...; substatus?: GroupSubstatus | ... 1 more ... | undefined; } | { ...; } | { ...; } | { ...; } | { ...; }' is not assignable to type 'Item'.
static/app/stores/guideStore.spec.tsx(119,12): error TS2532: Object is possibly 'undefined'.
static/app/stores/guideStore.spec.tsx(119,51): error TS2532: Object is possibly 'undefined'.
static/app/stores/guideStore.tsx(294,20): error TS2532: Object is possibly 'undefined'.
static/app/stores/guideStore.tsx(302,26): error TS2345: Argument of type '{ steps: GuideStep[]; guide?: string | undefined; requiredTargets?: string[] | undefined; dateThreshold?: Date | undefined; expectedTargets?: string[] | undefined; markOthersAsSeen?: boolean | undefined; priority?: number | undefined; seen?: boolean | undefined; } | null' is not assignable to parameter of type 'Guide | null'.
static/app/stores/guideStore.tsx(309,34): error TS2322: Type '{ steps: GuideStep[]; guide?: string | undefined; requiredTargets?: string[] | undefined; dateThreshold?: Date | undefined; expectedTargets?: string[] | undefined; markOthersAsSeen?: boolean | undefined; priority?: number | undefined; seen?: boolean | undefined; } | null' is not assignable to type 'Guide | null'.
static/app/stores/guideStore.tsx(312,60): error TS2345: Argument of type '{ steps: GuideStep[]; guide?: string | undefined; requiredTargets?: string[] | undefined; dateThreshold?: Date | undefined; expectedTargets?: string[] | undefined; markOthersAsSeen?: boolean | undefined; priority?: number | undefined; seen?: boolean | undefined; } | null' is not assignable to parameter of type 'Guide | null'.
static/app/stores/projectsStatsStore.tsx(102,3): error TS2322: Type '(slug: string) => Project | undefined' is not assignable to type '(slug: string) => Project'.
static/app/stores/tagStore.tsx(39,7): error TS2322: Type '{ key?: string | undefined; name?: string | undefined; alias?: string; isInput?: boolean; kind?: FieldKind; maxSuggestedValues?: number; predefined?: boolean; totalValues?: number; uniqueValues?: number; values: string[] | SearchGroup[]; }' is not assignable to type 'Tag'.
static/app/stores/tagStore.tsx(39,16): error TS18048: 'tag' is possibly 'undefined'.
static/app/stores/tagStore.tsx(67,7): error TS2322: Type 'Tag | undefined' is not assignable to type 'Tag'.
static/app/utils/api/useFetchSequentialPages.tsx(141,35): error TS2345: Argument of type 'string | undefined' is not assignable to parameter of type 'string'.
static/app/utils/consolidatedScopes.tsx(46,28): error TS2538: Type 'undefined' cannot be used as an index type.
static/app/utils/consolidatedScopes.tsx(106,40): error TS2538: Type 'undefined' cannot be used as an index type.
static/app/utils/cursor.tsx(21,16): error TS18048: 'cursor' is possibly 'undefined'.
static/app/utils/cursor.tsx(28,28): error TS2345: Argument of type 'string | undefined' is not assignable to parameter of type 'string'.
static/app/utils/cursor.tsx(29,29): error TS2345: Argument of type 'string | undefined' is not assignable to parameter of type 'string'.
static/app/utils/cursorPoller.tsx(97,26): error TS18048: 'links.previous' is possibly 'undefined'.
static/app/utils/customMeasurements/customMeasurementsProvider.tsx(72,24): error TS2532: Object is possibly 'undefined'.
static/app/utils/customMeasurements/customMeasurementsProvider.tsx(73,19): error TS2532: Object is possibly 'undefined'.
static/app/utils/customMeasurements/customMeasurementsProvider.tsx(74,45): error TS2532: Object is possibly 'undefined'.
static/app/utils/dates.tsx(99,19): error TS2345: Argument of type 'number | undefined' is not assignable to parameter of type 'number'.
static/app/utils/dates.tsx(101,22): error TS2345: Argument of type 'number | undefined' is not assignable to parameter of type 'number'.
static/app/utils/discover/arrayValue.tsx(37,35): error TS2345: Argument of type 'string | null | undefined' is not assignable to parameter of type 'string | null'.
static/app/utils/discover/charts.spec.tsx(159,35): error TS2345: Argument of type '(Series | undefined)[]' is not assignable to parameter of type 'Series[]'.
static/app/utils/discover/charts.spec.tsx(176,35): error TS2345: Argument of type '(Series | undefined)[]' is not assignable to parameter of type 'Series[]'.
static/app/utils/discover/charts.spec.tsx(193,35): error TS2345: Argument of type '(Series | undefined)[]' is not assignable to parameter of type 'Series[]'.
static/app/utils/discover/discoverQuery.spec.tsx(37,22): error TS2532: Object is possibly 'undefined'.
static/app/utils/discover/discoverQuery.spec.tsx(67,22): error TS2532: Object is possibly 'undefined'.
static/app/utils/discover/eventView.spec.tsx(2137,12): error TS2532: Object is possibly 'undefined'.
static/app/utils/discover/eventView.spec.tsx(2138,12): error TS2532: Object is possibly 'undefined'.
static/app/utils/discover/eventView.spec.tsx(2493,18): error TS2322: Type 'Field | undefined' is not assignable to type 'Field'.
static/app/utils/discover/eventView.spec.tsx(2493,35): error TS2322: Type 'Field | undefined' is not assignable to type 'Field'.
static/app/utils/discover/eventView.spec.tsx(2682,46): error TS2345: Argument of type 'Field | undefined' is not assignable to parameter of type 'Field'.
static/app/utils/discover/eventView.spec.tsx(2692,46): error TS2345: Argument of type 'Field | undefined' is not assignable to parameter of type 'Field'.
static/app/utils/discover/eventView.spec.tsx(2710,46): error TS2345: Argument of type 'Field | undefined' is not assignable to parameter of type 'Field'.
